09:35:01,402340,SK스퀘어,625000,93666,585,4.87,41,824224
09:35:01,488080,TIGER 반도체TOP10레,45020,1297968,584,5.25,0,14038
09:35:01,017900,광전자,3290,18300024,602,26.2,-11,1912
09:35:01,353200,대덕전자,83100,546135,453,7.35,16,41164
09:35:01,138080,오이솔루션,41400,1124618,465,21.26,26,5056
09:35:01,450080,에코프로머티,71200,633863,451,4.71,92,50238
09:35:01,352820,하이브,306500,133014,407,4.61,46,132003
09:35:01,003000,부광약품,7730,5148549,397,9.7,-10,7696
09:35:01,010120,LS ELECTRIC,875000,45434,397,7.5,75,262200
09:35:01,298040,효성중공업,2833000,13684,387,4.85,184,264071
09:35:01,100590,머큐리,6570,5719038,375,12.71,4,1053
09:35:01,000720,현대건설,154600,215812,333,3.07,21,172045
09:35:01,066310,큐에스아이,13690,2469631,338,4.1,2,1272
09:35:01,247540,에코프로비엠,201000,157284,316,4.15,108,196639
09:35:01,267260,HD현대일렉트릭,972000,31526,306,5.08,116,350378
09:35:01,011070,LG이노텍,312500,97982,306,7.19,124,74078
09:35:01,055550,신한지주,93900,305633,286,4.22,72,445226
09:35:01,148020,RISE 200,86905,320703,278,3.15,0,31842
09:35:01,495050,RISE 코리아밸류업,25700,1084221,278,3.2,0,8280
09:35:01,475150,SK이터닉스,54600,513590,280,5.41,25,18430
09:35:01,007660,이수페타시스,126100,218280,275,4.99,66,92642
09:35:01,100790,미래에셋벤처투자,23350,1180696,275,11.78,42,12351
09:35:01,102970,KODEX 증권,26800,1022065,273,5.99,0,10232
09:35:01,348370,엔켐,34700,735580,255,15.53,-9,7581
09:35:01,067310,하나마이크론,34800,695384,241,6.74,17,23150
09:35:01,0117V0,TIGER 코리아AI전력기,18340,1266387,232,4.77,0,6190
09:35:01,000150,두산,1249000,18562,231,8.51,56,202261
09:35:01,065530,와이어블,2170,11057544,239,18.63,-3,1048
09:35:01,218410,RFHIC,84300,270111,227,12.04,-38,22730
09:35:01,462330,KODEX 2차전지산업레,1687,13377857,225,5.96,0,7415
09:40:02,000660,SK하이닉스,1028000,1005157,10333,4.26,882,7326580
09:40:02,005930,삼성전자,195900,5165748,10119,3.22,1473,11590651
09:40:02,122630,KODEX 레버리지,87580,6171019,5404,6.36,0,53925
09:40:02,069500,KODEX 200,86200,3387946,2920,3.19,0,180947
09:40:02,050890,쏠리드,14620,13464583,1968,9.76,-24,8883
09:40:02,010170,대한광통신,9190,21306012,1958,11.39,-4,14289
09:40:02,233740,KODEX 코스닥150레버,17165,10525164,1806,5.76,0,44732
09:40:02,263750,펄어비스,49350,3136729,1547,21.25,317,31706
09:40:02,489790,한화비전,93300,1309984,1222,12.41,-26,47106
09:40:02,091160,KODEX 반도체,103315,1105567,1142,3.19,0,41535
09:40:02,000250,삼천당제약,1049000,103076,1081,12.07,-258,246069
09:40:02,005935,삼성전자우,138800,734495,1019,3.43,0,1131757
09:40:02,178320,서진시스템,51800,1805127,935,5.28,-19,30421
09:40:02,229200,KODEX 코스닥150,20000,4450859,890,3.01,0,71682
09:40:02,494310,KODEX 반도체레버리지,73000,1215944,887,6.27,0,12484
09:40:02,066970,엘앤에프,140700,618297,869,12.56,180,56733
09:40:02,009150,삼성전기,458000,166918,764,4.81,37,342097
09:40:02,102110,TIGER 200,86170,892519,769,3.22,0,75894
09:40:02,006800,미래에셋증권,65700,1053392,692,7.36,52,364288
09:40:02,069540,빛과전자,2915,21532610,627,11.07,-17,2826
09:40:02,402340,SK스퀘어,625000,99362,621,5.04,42,825544
09:40:02,488080,TIGER 반도체TOP10레,44935,1380790,620,5.03,0,14009
09:40:02,487240,KODEX AI전력핵심설비,34030,1764624,600,4.64,0,19088
09:40:02,017900,광전자,3285,19236984,631,25.05,-12,1895
09:40:02,450080,에코프로머티,71800,818903,587,5.44,179,50591
09:40:02,353200,대덕전자,84100,586861,493,8.51,23,41609
09:40:02,138080,오이솔루션,41250,1210406,499,20.53,27,5025
09:40:02,100590,머큐리,6460,7195725,464,10.68,-5,1034
09:40:02,352820,하이브,306000,140660,430,4.61,44,132003
09:40:02,003000,부광약품,7930,5427718,430,11.53,-6,7824
09:40:02,010120,LS ELECTRIC,868000,48070,417,6.89,73,260700
09:40:02,298040,효성중공업,2834000,14395,407,4.85,191,264071
